"CNG_MONTH","CNG_YEAR","LOCATION","ERNCD","SUM(HOURS_EARNED)"
"05","2020","GA0244","HOH",57.1
"05","2020","GA0244","HOM",8.58
"05","2020","GA0244","HOP",14
"05","2020","GA0244","HWM",7.42
"05","2020","GA0244","HWP",8.08
"05","2020","GA0244","ILH",71.77
"05","2020","GA0244","ILL",37.58
"05","2020","GA0244","IPF",8
"05","2020","GA0244","IUF",16
"05","2020","GA0244","MMC",9
"05","2020","GA0244","MUN",72.35
"05","2020","GA0244","OTP",6.933333
"05","2020","GA0244","REG",1053.463328
"05","2020","GA0244","RVP",8
"05","2020","GA0244","SPP",174.056666
"05","2020","GA0244","VAH",40
"05","2020","IL0258","DHH",24
"05","2020","IL0258","DHO",1.436667
"05","2020","IL0258","EWH",16
"05","2020","IL0258","HLW",22.7
"05","2020","IL0258","HOH",129.3
"05","2020","IL0258","HOM",24
"05","2020","IL0258","HOP",8
"05","2020","IL0258","HW2",0.75
"05","2020","IL0258","HWM",8
"05","2020","IL0258","MMC",45
"05","2020","IL0258","MUN",128
"05","2020","IL0258","OTP",79.286662
"05","2020","IL0258","REG",3765.070001
"05","2020","IL0258","RVP",8
"05","2020","IL0258","S10",57.316667
"05","2020","IL0258","SDO",3.53
"05","2020","IL0258","SPP",366.966667
"05","2020","IL0258","UTH",24
"05","2020","IL0258","UTU",9
"05","2020","IL0258","VAH",128
"06","2017","CA0627","DHO",27.616666
"06","2017","CA0627","EWH",16
"06","2017","CA0627","FHH",13
"06","2017","CA0627","FUP",24
"06","2017","CA0627","ILH",32
"06","2017","CA0627","MMC",42
"06","2017","CA0627","MPF",96
"06","2017","CA0627","MUN",16
"06","2017","CA0627","OTP",99.833327
"06","2017","CA0627","REG",2525.983329
"06","2017","CA0627","RPP",185
"06","2017","CA0627","S10",134.199993
"06","2017","CA0627","SDO",9.316667
"06","2017","CA0627","SPP",234.4
"06","2017","CA0627","UMB",42
"06","2017","CA0627","UMP",42
"06","2017","CA0627","VAH",172
"06","2017","GA0244","DHO",34.566665
"06","2017","GA0244","EWH",21
"06","2017","GA0244","FHH",8
"06","2017","GA0244","ILH",25
"06","2017","GA0244","MMC",64
"06","2017","GA0244","MUN",40
"06","2017","GA0244","OTP",334.199993
"06","2017","GA0244","REG",5212.883323
"06","2017","GA0244","S10",137.983335
"06","2017","GA0244","SPP",316.183329
"06","2017","GA0244","VAH",456
"06","2017","IL0258","DHO",66.433335
"06","2017","IL0258","EWH",33
"06","2017","IL0258","FHH",39
"06","2017","IL0258","FIF",28
"06","2017","IL0258","FIL",16.5
"06","2017","IL0258","ILL",8
"06","2017","IL0258","IPF",106.5
"06","2017","IL0258","IUF",74
"06","2017","IL0258","LOF",312
"06","2017","IL0258","MMC",82
"06","2017","IL0258","MUN",163
"06","2017","IL0258","OTP",378.000005
"06","2017","IL0258","REG",7661.683344
"06","2017","IL0258","S10",125.450011
"06","2017","IL0258","SDO",6.15
"06","2017","IL0258","SPP",526.416667
"06","2017","IL0258","VAH",72
"06","2018","CA0627","DHH",16
"06","2018","CA0627","DHO",23.633335
"06","2018","CA0627","EWH",25
"06","2018","CA0627","FHH",24
"06","2018","CA0627","FUP",40
"06","2018","CA0627","ILH",8
"06","2018","CA0627","ILL",13
"06","2018","CA0627","MMC",73
"06","2018","CA0627","MPF",48
"06","2018","CA0627","MUN",16
"06","2018","CA0627","OTP",119.699994
"06","2018","CA0627","REG",2217.366665
"06","2018","CA0627","RPP",43
"06","2018","CA0627","S10",49.316665
"06","2018","CA0627","SDO",12.966666
"06","2018","CA0627","SIF",40
"06","2018","CA0627","SPP",171.866666
"06","2018","CA0627","UMB",72
"06","2018","CA0627","UMP",6
"06","2018","CA0627","VAH",216
"06","2018","GA0244","DHH",8
"06","2018","GA0244","DHO",34.116666
"06","2018","GA0244","EWH",12
"06","2018","GA0244","FHH",8
"06","2018","GA0244","FIL",47.85
"06","2018","GA0244","ILL",40.133333
"06","2018","GA0244","IUF",8
"06","2018","GA0244","MMC",10
"06","2018","GA0244","MUN",16
"06","2018","GA0244","OTP",85.933328
"06","2018","GA0244","PPD",1
"06","2018","GA0244","REG",2526.900007
"06","2018","GA0244","S10",56.733333
"06","2018","GA0244","SPP",122.566672
"06","2018","GA0244","VAH",178
"06","2018","IL0258","DHH",8
"06","2018","IL0258","DHO",25.099996
"06","2018","IL0258","EWH",26
"06","2018","IL0258","FHH",16
"06","2018","IL0258","FLD",8
"06","2018","IL0258","MMC",85
"06","2018","IL0258","MUN",16.7
"06","2018","IL0258","OTP",193.51666
"06","2018","IL0258","REG",5044.783322
"06","2018","IL0258","S10",76.25
"06","2018","IL0258","SPP",318.449997
"06","2018","IL0258","VAH",440
"06","2019","CA0627","DHH",5
"06","2019","CA0627","DHO",2.166666
"06","2019","CA0627","EWH",22
"06","2019","CA0627","FUP",15.466666
"06","2019","CA0627","MMC",21
"06","2019","CA0627","MPF",19.733333
"06","2019","CA0627","OTP",20.600004
"06","2019","CA0627","REG",1505.583336
"06","2019","CA0627","S10",13.016667
"06","2019","CA0627","SDO",0.05
"06","2019","CA0627","SIF",16
"06","2019","CA0627","SPP",137.583334
"06","2019","CA0627","UMB",21
"06","2019","CA0627","UMP",1
"06","2019","CA0627","VAH",136
"06","2019","GA0244","DHO",1.833334
"06","2019","GA0244","EWH",3
"06","2019","GA0244","FHH",16
"06","2019","GA0244","FIL",49.766667
"06","2019","GA0244","FUP",10
"06","2019","GA0244","ILL",16
"06","2019","GA0244","IUF",56
"06","2019","GA0244","MMC",6
"06","2019","GA0244","MPF",18.5
"06","2019","GA0244","MUN",0.5
"06","2019","GA0244","OTP",21.199998
"06","2019","GA0244","REG",1244.516665
"06","2019","GA0244","RVP",16
"06","2019","GA0244","S10",25.300004
"06","2019","GA0244","SPP",101.216666
"06","2019","GA0244","VAH",168
"06","2019","IL0258","DHH",8
"06","2019","IL0258","DHO",10.166667
"06","2019","IL0258","EWH",63
"06","2019","IL0258","FHH",14
"06","2019","IL0258","ILH",64
"06","2019","IL0258","MMC",40
"06","2019","IL0258","MUN",57.183333
"06","2019","IL0258","OTP",79.566666
"06","2019","IL0258","REG",3551.183332
"06","2019","IL0258","S10",128.899995
"06","2019","IL0258","SDO",3.333335
"06","2019","IL0258","SPP",447.066665
"06","2019","IL0258","UTH",4
"06","2019","IL0258","UTU",43
"06","2019","IL0258","VAH",288
"06","2020","CA0627","COQ",48
"06","2020","CA0627","DHO",2.82
"06","2020","CA0627","EWH",16
"06","2020","CA0627","ILH",12
"06","2020","CA0627","MMC",2
"06","2020","CA0627","MPE",15.84
"06","2020","CA0627","OTP",15.13
"06","2020","CA0627","REG",1227.71
"06","2020","CA0627","RPP",0.5
"06","2020","CA0627","S10",9.43
"06","2020","CA0627","SDO",0.17
"06","2020","CA0627","SPP",91.38
"06","2020","CA0627","UMB",2
"06","2020","CA0627","URB",1
"06","2020","CA0627","VAH",187
"06","2020","GA0244","EWH",6
"06","2020","GA0244","FIL",52.37
"06","2020","GA0244","ILL",25.58
"06","2020","GA0244","IPF",8
"06","2020","GA0244","IUF",66.07
"06","2020","GA0244","MMC",7
"06","2020","GA0244","MUE",8
"06","2020","GA0244","MUN",12.5
"06","2020","GA0244","OTP",7.55
"06","2020","GA0244","REG",1399.1
"06","2020","GA0244","RPP",23
"06","2020","GA0244","S10",20.05
"06","2020","GA0244","SPP",104.23
"06","2020","GA0244","VAH",72
"06","2020","IL0258","DHH",8
"06","2020","IL0258","DHO",3.95
"06","2020","IL0258","EWH",16
"06","2020","IL0258","FHH",48
"06","2020","IL0258","ILH",16
"06","2020","IL0258","ILL",48
"06","2020","IL0258","MMC",14
"06","2020","IL0258","MPF",9
"06","2020","IL0258","MUE",63.43
"06","2020","IL0258","MUN",112.31
"06","2020","IL0258","OTP",39.55
"06","2020","IL0258","REG",3484.74
"06","2020","IL0258","S10",87.17
"06","2020","IL0258","SDO",0.47
"06","2020","IL0258","SPP",227.77
"06","2020","IL0258","UTH",19.5
"06","2020","IL0258","UTU",104
"06","2020","IL0258","VAH",208
"07","2017","CA0627","DHH",14
"07","2017","CA0627","DHO",34.449995
"07","2017","CA0627","EWH",11
"07","2017","CA0627","FHH",8
"07","2017","CA0627","HLW",24
"07","2017","CA0627","HOH",48
"07","2017","CA0627","HOM",8
"07","2017","CA0627","HOP",50
"07","2017","CA0627","HTW",1.166667
"07","2017","CA0627","HWP",32
"07","2017","CA0627","MMC",39
"07","2017","CA0627","MPF",57
"07","2017","CA0627","OTP",108.999991
"07","2017","CA0627","REG",1800.249999
"07","2017","CA0627","RPH",8
"07","2017","CA0627","RPP",145.45
"07","2017","CA0627","RVP",16
"07","2017","CA0627","S10",43.799994
"07","2017","CA0627","SDO",11.199994
"07","2017","CA0627","SPP",255.366666
"07","2017","CA0627","UMB",42
"07","2017","CA0627","UMP",42
"07","2017","CA0627","VAH",220
"07","2017","GA0244","ATA",0
"07","2017","GA0244","DHO",41.583331
"07","2017","GA0244","FHH",24
"07","2017","GA0244","HLW",95
"07","2017","GA0244","HOH",65
"07","2017","GA0244","HOM",17.516667
"07","2017","GA0244","HOP",28
"07","2017","GA0244","HTW",1.666668
"07","2017","GA0244","HW2",0.866666
"07","2017","GA0244","HWM",22.483333
"07","2017","GA0244","HWP",12.933333
"07","2017","GA0244","MMC",38
"07","2017","GA0244","OTP",225.533336
"07","2017","GA0244","REG",3195.466657
"07","2017","GA0244","RPP",23.299999
"07","2017","GA0244","RTP",32
"07","2017","GA0244","S10",90.150002
"07","2017","GA0244","SPP",189.883331
"07","2017","GA0244","VAH",120
"07","2017","IL0258","ATA",0
"07","2017","IL0258","DHH",8
"07","2017","IL0258","DHO",35.899997
"07","2017","IL0258","EWH",64
"07","2017","IL0258","FHH",40
"07","2017","IL0258","FIF",16
"07","2017","IL0258","FIL",1
"07","2017","IL0258","HLW",45.816666
"07","2017","IL0258","HOH",130.183334
"07","2017","IL0258","HOM",24
"07","2017","IL0258","HOP",82
"07","2017","IL0258","HW2",0.45
"07","2017","IL0258","HWM",24
"07","2017","IL0258","HWP",40.566665
"07","2017","IL0258","ILL",29
"07","2017","IL0258","IPF",33.5
"07","2017","IL0258","IUF",16.5
"07","2017","IL0258","MMC",52
"07","2017","IL0258","MUE",17
"07","2017","IL0258","MUN",90.5
"07","2017","IL0258","OTP",269.000013
"07","2017","IL0258","REG",6048.083356
"07","2017","IL0258","RPH",8
"07","2017","IL0258","S10",147.816669
"07","2017","IL0258","SDO",1.033334
"07","2017","IL0258","SPP",368.849998
"07","2017","IL0258","UTH",11.766666
"07","2017","IL0258","VAH",176
"07","2018","CA0627","DHH",8
"07","2018","CA0627","DHO",28.216665
"07","2018","CA0627","EWH",72
"07","2018","CA0627","FHH",22
"07","2018","CA0627","FUI",56
"07","2018","CA0627","HLW",44.616667
"07","2018","CA0627","HOH",83.383333
"07","2018","CA0627","HOM",16
"07","2018","CA0627","HOP",36
"07","2018","CA0627","HTW",0.866666
"07","2018","CA0627","HWP",11.766666
"07","2018","CA0627","ILH",13.5
"07","2018","CA0627","MMC",50
"07","2018","CA0627","MPF",256
"07","2018","CA0627","OTP",117.199995
"07","2018","CA0627","REG",2369.416668
"07","2018","CA0627","RPH",8
"07","2018","CA0627","RPP",50
"07","2018","CA0627","RVP",32
"07","2018","CA0627","S10",42.200006
"07","2018","CA0627","SDO",17.466666
"07","2018","CA0627","SPP",280.616666
"07","2018","CA0627","UMB",47
"07","2018","CA0627","URB",3
"07","2018","CA0627","VAH",398
"07","2018","GA0244","ATA",0
"07","2018","GA0244","DHO",24.183327
"07","2018","GA0244","EWH",32
"07","2018","GA0244","FHH",16
"07","2018","GA0244","FIL",11.166666
"07","2018","GA0244","HLW",36.833333
"07","2018","GA0244","HOH",75.166667
"07","2018","GA0244","HOM",16
"07","2018","GA0244","HOP",21
"07","2018","GA0244","HW2",1.600001
"07","2018","GA0244","HWM",24
"07","2018","GA0244","HWP",11.933334
"07","2018","GA0244","ILH",8
"07","2018","GA0244","IUF",8
"07","2018","GA0244","MMC",23
"07","2018","GA0244","OTP",90.666663
"07","2018","GA0244","PPD",15
"07","2018","GA0244","REG",3036.883326
"07","2018","GA0244","RPH",8
"07","2018","GA0244","RVP",8
"07","2018","GA0244","S10",53.749999
"07","2018","GA0244","SPP",145.1
"07","2018","GA0244","VAH",200
"07","2018","IL0258","DHH",16
"07","2018","IL0258","DHO",29.200006
"07","2018","IL0258","EWH",90
"07","2018","IL0258","FHH",22
"07","2018","IL0258","HLW",95.049999
"07","2018","IL0258","HOH",153.433334
"07","2018","IL0258","HOM",17.733333
"07","2018","IL0258","HOP",109
"07","2018","IL0258","HTW",0.466666
"07","2018","IL0258","HWM",6.266667
"07","2018","IL0258","HWP",71.116668
"07","2018","IL0258","MMC",119
"07","2018","IL0258","MUN",48
"07","2018","IL0258","OTP",202.383335
"07","2018","IL0258","REG",5376.949993
"07","2018","IL0258","RVP",32
"07","2018","IL0258","S10",72.033328
"07","2018","IL0258","SDO",0.550001
"07","2018","IL0258","SPP",458.866658
"07","2018","IL0258","VAH",110
"07","2019","CA0627","DHO",8.033334
"07","2019","CA0627","EWH",26
"07","2019","CA0627","FHH",8
"07","2019","CA0627","FUP",22.966666
"07","2019","CA0627","HLW",23.466666
"07","2019","CA0627","HOH",56.533334
"07","2019","CA0627","HOM",8.3
"07","2019","CA0627","HOP",45
"07","2019","CA0627","HWM",7.7
"07","2019","CA0627","HWP",15.566666
"07","2019","CA0627","MMC",31
"07","2019","CA0627","MPF",21
"07","2019","CA0627","MUN",12.5
"07","2019","CA0627","OTP",42.283331
"07","2019","CA0627","PPD",6
"07","2019","CA0627","REG",1703.31667
"07","2019","CA0627","RPH",8
"07","2019","CA0627","S10",21.35
"07","2019","CA0627","SDO",1.183334
"07","2019","CA0627","SPP",114.7
"07","2019","CA0627","UMB",31
"07","2019","CA0627","URB",1
"07","2019","CA0627","VAH",222
"07","2019","GA0244","DHH",8
"07","2019","GA0244","DHO",7.466667
"07","2019","GA0244","FHH",8
"07","2019","GA0244","FIF",12
"07","2019","GA0244","FIL",83.783334
"07","2019","GA0244","FUP",6
"07","2019","GA0244","HLW",34.233333
"07","2019","GA0244","HOH",53.766667
"07","2019","GA0244","HOP",21
"07","2019","GA0244","HWP",11.433334
"07","2019","GA0244","ILH",20.5
"07","2019","GA0244","ILL",8.133333
"07","2019","GA0244","IPF",13.5
"07","2019","GA0244","IUF",61.983332
"07","2019","GA0244","MMC",6
"07","2019","GA0244","MPF",4
"07","2019","GA0244","MUN",10.5
"07","2019","GA0244","OTP",17.166668
"07","2019","GA0244","REG",1230.783333
"07","2019","GA0244","RVP",48
"07","2019","GA0244","S10",30.466667
"07","2019","GA0244","SPP",77.316667
"07","2019","GA0244","VAH",136
"07","2019","IL0258","DHH",13
"07","2019","IL0258","DHO",7.616666
"07","2019","IL0258","EWH",72
"07","2019","IL0258","FHH",21
"07","2019","IL0258","HLW",35.083334
"07","2019","IL0258","HOH",100.916666
"07","2019","IL0258","HOM",16
"07","2019","IL0258","HOP",40
"07","2019","IL0258","HWP",15.066666
"07","2019","IL0258","ILL",8
"07","2019","IL0258","MMC",18
"07","2019","IL0258","MUN",40
"07","2019","IL0258","OTP",114.88334
"07","2019","IL0258","REG",3693.400004
"07","2019","IL0258","RVP",16
"07","2019","IL0258","S10",163.18333
"07","2019","IL0258","SDO",4.666667
"07","2019","IL0258","SPP",317.449999
"07","2019","IL0258","UTH",26
"07","2019","IL0258","UTU",47
"07","2019","IL0258","VAH",247
"07","2020","CA0627","DHH",5
"07","2020","CA0627","DHO",1.84
"07","2020","CA0627","EWH",17
"07","2020","CA0627","FHH",8
"07","2020","CA0627","HLW",8
"07","2020","CA0627","HOH",40
"07","2020","CA0627","HOM",8
"07","2020","CA0627","HOP",29
"07","2020","CA0627","HTW",0.08
"07","2020","CA0627","HW2",0.02
"07","2020","CA0627","HWM",8
"07","2020","CA0627","HWP",3.98
"07","2020","CA0627","ILH",25.5
"07","2020","CA0627","MMC",4
"07","2020","CA0627","MUE",158.5
"07","2020","CA0627","OTP",15.24
"07","2020","CA0627","REG",1221.19
"07","2020","CA0627","RPH",16
"07","2020","CA0627","RVP",8
"07","2020","CA0627","S10",14.34
"07","2020","CA0627","SDO",0.08
"07","2020","CA0627","SPP",76.11
"07","2020","CA0627","UMB",4
"07","2020","CA0627","UMP",1
"07","2020","CA0627","VAH",84
"07","2020","GA0244","COQ",200.5
"07","2020","GA0244","DHO",0.56
"07","2020","GA0244","EWH",4
"07","2020","GA0244","FHH",8
"07","2020","GA0244","FIF",8
"07","2020","GA0244","FIL",13.3
"07","2020","GA0244","HLW",23.9
"07","2020","GA0244","HOH",56.1
"07","2020","GA0244","HOM",8.42
"07","2020","GA0244","HOP",14
"07","2020","GA0244","HWM",7.58
"07","2020","GA0244","HWP",6.22
"07","2020","GA0244","ILL",16.25
"07","2020","GA0244","IPF",8
"07","2020","GA0244","IUF",29.55
"07","2020","GA0244","JF0",9
"07","2020","GA0244","JU0",31
"07","2020","GA0244","MMC",3
"07","2020","GA0244","MUE",72
"07","2020","GA0244","MUN",71.5
"07","2020","GA0244","OTP",5.34
"07","2020","GA0244","REG",1070.27
"07","2020","GA0244","RPH",24
"07","2020","GA0244","RVP",8
"07","2020","GA0244","S10",17.72
"07","2020","GA0244","SPP",84.45
"07","2020","GA0244","VAH",152
"07","2020","IL0258","DHO",8.86
"07","2020","IL0258","EWH",74
"07","2020","IL0258","FHH",8
"07","2020","IL0258","HLW",102.04
"07","2020","IL0258","HOH",121.96
"07","2020","IL0258","HOM",24
"07","2020","IL0258","HOP",24
"07","2020","IL0258","HWP",7.48
"07","2020","IL0258","ILH",40
"07","2020","IL0258","MMC",61
"07","2020","IL0258","MUE",40
"07","2020","IL0258","MUN",31.5
"07","2020","IL0258","OTP",85.03
"07","2020","IL0258","REG",3442.77
"07","2020","IL0258","RPH",24
"07","2020","IL0258","RVP",48
"07","2020","IL0258","S10",57.37
"07","2020","IL0258","SDO",5.07
"07","2020","IL0258","SPP",324.22
"07","2020","IL0258","UTH",16
"07","2020","IL0258","UTU",61
"07","2020","IL0258","VAH",350
"08","2017","CA0627","DHO",20.466666
"08","2017","CA0627","DTP",8.116668
"08","2017","CA0627","EWH",23
"08","2017","CA0627","FHH",8
"08","2017","CA0627","MMC",35
"08","2017","CA0627","MPF",144
"08","2017","CA0627","MUN",92
"08","2017","CA0627","OTP",118.550004
"08","2017","CA0627","PPL",160
"08","2017","CA0627","REG",2271.766668
"08","2017","CA0627","RPP",84
"08","2017","CA0627","S10",59.266667
"08","2017","CA0627","SDO",11.800003
"08","2017","CA0627","SIF",8
"08","2017","CA0627","SIU",8
"08","2017","CA0627","SPP",238.9
"08","2017","CA0627","UMB",38
"08","2017","CA0627","UMP",39
"08","2017","CA0627","VAH",172
"08","2017","GA0244","DHO",63.033328
"08","2017","GA0244","EWH",32
"08","2017","GA0244","FHH",28
"08","2017","GA0244","ILH",25
"08","2017","GA0244","MMC",51
"08","2017","GA0244","MUN",25
"08","2017","GA0244","OTP",398.683334
"08","2017","GA0244","REG",3928.900002
"08","2017","GA0244","RPH",23.5
"08","2017","GA0244","RPP",11.7
"08","2017","GA0244","RTP",16
"08","2017","GA0244","RVP",32
"08","2017","GA0244","S10",67.483325
"08","2017","GA0244","SPP",86.666669
"08","2017","GA0244","VAH",16
"08","2017","IL0258","ATA",0
"08","2017","IL0258","DHO",29.783334
"08","2017","IL0258","EWH",16
"08","2017","IL0258","FHH",32
"08","2017","IL0258","FIF",34
"08","2017","IL0258","ILL",33
"08","2017","IL0258","IPF",88
"08","2017","IL0258","IUF",33
"08","2017","IL0258","MMC",76
"08","2017","IL0258","MUN",90.9
"08","2017","IL0258","OTP",183.28333
"08","2017","IL0258","REG",5421.366667
"08","2017","IL0258","S10",118.966668
"08","2017","IL0258","SDO",0.016667
"08","2017","IL0258","SPP",357.883333
"08","2017","IL0258","VAH",136
"08","2018","CA0627","DHO",16.866664
"08","2018","CA0627","EWH",40
"08","2018","CA0627","MMC",48
"08","2018","CA0627","MPF",8
"08","2018","CA0627","MUN",16
"08","2018","CA0627","OTP",92.233321
"08","2018","CA0627","REG",2683.749994
"08","2018","CA0627","RPP",8
"08","2018","CA0627","S10",46.383329
"08","2018","CA0627","SDO",5.316665
"08","2018","CA0627","SIF",32
"08","2018","CA0627","SPP",261.816669
"08","2018","CA0627","UMB",46
"08","2018","CA0627","URB",7
"08","2018","CA0627","VAH",132
"08","2018","GA0244","DHO",23.85
"08","2018","GA0244","EWH",16
"08","2018","GA0244","FHH",8
"08","2018","GA0244","FIL",14.783333
"08","2018","GA0244","IUF",8
"08","2018","GA0244","MMC",27
"08","2018","GA0244","MUN",0.166667
"08","2018","GA0244","OTP",136.98333
"08","2018","GA0244","REG",3515.649998
"08","2018","GA0244","S10",52.433334
"08","2018","GA0244","SPP",183.316665
"08","2018","GA0244","VAH",208
"08","2018","IL0258","BRH",32
"08","2018","IL0258","DHO",30.283337
"08","2018","IL0258","EWH",16
"08","2018","IL0258","FHH",24
"08","2018","IL0258","FIF",8
"08","2018","IL0258","ILH",16
"08","2018","IL0258","ILL",8.5
"08","2018","IL0258","MMC",122
"08","2018","IL0258","MUE",16.5
"08","2018","IL0258","MUN",22.5
"08","2018","IL0258","OTP",175.716675
"08","2018","IL0258","REG",5281.78333
"08","2018","IL0258","S10",85.833338
"08","2018","IL0258","SDO",4.733333
"08","2018","IL0258","SPP",282.633329
"08","2018","IL0258","VAH",156
"08","2019","CA0627","DHO",7.449999
"08","2019","CA0627","EWH",2
"08","2019","CA0627","FHH",32
"08","2019","CA0627","FUP",8
"08","2019","CA0627","MMC",19
"08","2019","CA0627","MPF",16
"08","2019","CA0627","MUN",30
"08","2019","CA0627","OTP",40.633334
"08","2019","CA0627","REG",1675.900002
"08","2019","CA0627","RPH",24
"08","2019","CA0627","S10",22.45
"08","2019","CA0627","SDO",0.516666
"08","2019","CA0627","SIF",22
"08","2019","CA0627","SPP",110.05
"08","2019","CA0627","UMB",19
"08","2019","CA0627","UMP",1
"08","2019","CA0627","VAH",70
"08","2019","GA0244","DHO",9.583335
"08","2019","GA0244","EWH",22
"08","2019","GA0244","FIF",75.5
"08","2019","GA0244","FIL",66.666667
"08","2019","GA0244","ILL",27
"08","2019","GA0244","IPF",24
"08","2019","GA0244","IUF",80.899998
"08","2019","GA0244","MMC",13
"08","2019","GA0244","MUN",16.5
"08","2019","GA0244","OTP",90.366663
"08","2019","GA0244","REG",2053.999999
"08","2019","GA0244","RVP",88
"08","2019","GA0244","S10",31.166667
"08","2019","GA0244","SPP",76.949999
"08","2019","IL0258","BRH",32
"08","2019","IL0258","DHO",8.566667
"08","2019","IL0258","EWH",56
"08","2019","IL0258","FHH",40
"08","2019","IL0258","FIF",32
"08","2019","IL0258","FIL",8
"08","2019","IL0258","IPF",32
"08","2019","IL0258","IUF",8
"08","2019","IL0258","MMC",48
"08","2019","IL0258","MUE",16
"08","2019","IL0258","MUN",16
"08","2019","IL0258","OTP",160.900005
"08","2019","IL0258","REG",3482.899995
"08","2019","IL0258","S10",135.266668
"08","2019","IL0258","SDO",9.983335
"08","2019","IL0258","SPP",236.233333
"08","2019","IL0258","UTH",5
"08","2019","IL0258","UTU",171
"08","2019","IL0258","VAH",104
"08","2020","CA0627","DHO",0.73
"08","2020","CA0627","EWH",24
"08","2020","CA0627","FHH",8
"08","2020","CA0627","ILH",12
"08","2020","CA0627","MMC",8
"08","2020","CA0627","MPF",48
"08","2020","CA0627","MUE",24
"08","2020","CA0627","OTP",14
"08","2020","CA0627","REG",1207.1
"08","2020","CA0627","RPH",8
"08","2020","CA0627","S10",17.91
"08","2020","CA0627","SDO",0.75
"08","2020","CA0627","SPP",139.8
"08","2020","CA0627","UMB",7
"08","2020","CA0627","VAH",110
"08","2020","GA0244","COQ",24
"08","2020","GA0244","DHH",24
"08","2020","GA0244","EWH",24
"08","2020","GA0244","FHH",48
"08","2020","GA0244","ILL",8
"08","2020","GA0244","IUF",13.5
"08","2020","GA0244","MMC",4
"08","2020","GA0244","MUE",110
"08","2020","GA0244","MUN",43.78
"08","2020","GA0244","OTP",9.21
"08","2020","GA0244","REG",1740.65
"08","2020","GA0244","S10",22.67
"08","2020","GA0244","SPP",163.59
"08","2020","GA0244","VAH",120
"08","2020","IL0258","BRH",48
"08","2020","IL0258","DHH",8
"08","2020","IL0258","DHO",2.63
"08","2020","IL0258","EWH",64
"08","2020","IL0258","FHH",22
"08","2020","IL0258","ILL",16
"08","2020","IL0258","MMC",31
"08","2020","IL0258","MUE",32
"08","2020","IL0258","MUN",27
"08","2020","IL0258","OTP",82.88
"08","2020","IL0258","REG",3601.86
"08","2020","IL0258","RVP",32
"08","2020","IL0258","S10",52.53
"08","2020","IL0258","SDO",0.45
"08","2020","IL0258","SPP",373.03
"08","2020","IL0258","UTH",23.5
"08","2020","IL0258","UTU",41.5
"08","2020","IL0258","VAH",116
"09","2017","CA0627","BRH",48
"09","2017","CA0627","DHH",16
"09","2017","CA0627","DHO",31.750012
"09","2017","CA0627","DTP",2.250001
"09","2017","CA0627","EWH",30
"09","2017","CA0627","HLW",47.3
"09","2017","CA0627","HOH",80.7
"09","2017","CA0627","HOM",16
"09","2017","CA0627","HOP",33
"09","2017","CA0627","HTW",0.716667
"09","2017","CA0627","HW2",1.7
"09","2017","CA0627","HWM",16
"09","2017","CA0627","HWP",13.566666
"09","2017","CA0627","ILH",18
"09","2017","CA0627","ILL",8
"09","2017","CA0627","MMC",53
"09","2017","CA0627","MPF",63
"09","2017","CA0627","MUE",16
